TIMESTEP,SID1003MEAN(mm),SID1003MINIMUM(mm),SID1003MAXIMUM(mm),SID1003VARIANCE(mm^2),SID1003STD_DEV(mm),SID1003SUM,SID1003COUNT
1896-01-01T00:00:00Z,573.83826,283.30002,970.10004,22215.076,149.04723,10039.2,10576
1896-02-01T00:00:00Z,171.5357,54.3,355.1,2640.0642,51.381557,10039.2,10576
1896-03-01T00:00:00Z,212.01114,147.8,312.30002,1353.9027,36.795418,10039.2,10576
1896-04-01T00:00:00Z,481.3033,285.6,755.7,10672.748,103.30899,10039.2,10576
1896-05-01T00:00:00Z,303.49777,185,571.60004,6410.6885,80.06677,10039.2,10576
1896-06-01T00:00:00Z,17.241459,10.3,27.5,12.209872,3.4942627,10039.2,10576
1896-07-01T00:00:00Z,1.075451,0,4.1,0.695047,0.8336948,10039.2,10576
1896-08-01T00:00:00Z,32.26616,14.400001,71.5,98.44984,9.922189,10039.2,10576
1896-09-01T00:00:00Z,27.290485,20,41.2,17.817118,4.2210326,10039.2,10576
1896-10-01T00:00:00Z,130.93437,80.6,213.8,846.9151,29.101807,10039.2,10576
1896-11-01T00:00:00Z,488.05447,328,774,7266.73,85.24512,10039.2,10576
1896-12-01T00:00:00Z,516.90826,299.30002,821.9,10803.274,103.938805,10039.2,10576
1897-01-01T00:00:00Z,151.3991,92.5,236.6,899.77155,29.996193,10039.2,10576
1897-02-01T00:00:00Z,557.5632,334.9,864.2,12800.444,113.139046,10039.2,10576
1897-03-01T00:00:00Z,410.17087,283.1,590.8,3846.7588,62.022243,10039.2,10576
1897-04-01T00:00:00Z,85.0215,48.2,147.7,377.85242,19.438427,10039.2,10576
1897-05-01T00:00:00Z,32.60471,15.8,61.3,68.53173,8.27839,10039.2,10576
1897-06-01T00:00:00Z,38.214294,28.300001,58.9,49.208214,7.0148563,10039.2,10576
1897-07-01T00:00:00Z,5.763962,0.5,14.400001,8.712556,2.951704,10039.2,10576
1897-08-01T00:00:00Z,13.332241,4.8,32.3,32.436897,5.6953397,10039.2,10576
1897-09-01T00:00:00Z,81.04077,36.100002,154.90001,565.5034,23.780315,10039.2,10576
1897-10-01T00:00:00Z,128.65733,101.6,216.8,597.24396,24.438574,10039.2,10576
1897-11-01T00:00:00Z,473.1003,224.8,886.10004,15908.067,126.12718,10039.2,10576
1897-12-01T00:00:00Z,297.58783,195.40001,466.4,2707.451,52.03317,10039.2,10576
1898-01-01T00:00:00Z,159.09904,79.700005,301.30002,1919.0542,43.80701,10039.2,10576
1898-02-01T00:00:00Z,513.92224,264.6,969.3,21044.693,145.06789,10039.2,10576
1898-03-01T00:00:00Z,129.90152,63.7,300.6,1695.7317,41.179264,10039.2,10576
1898-04-01T00:00:00Z,119.87168,61.5,211.2,863.36786,29.383121,10039.2,10576
1898-05-01T00:00:00Z,115.14415,76.700005,166.5,375.0139,19.365274,10039.2,10576
1898-06-01T00:00:00Z,58.862064,41,86.4,71.41619,8.45081,10039.2,10576
1898-07-01T00:00:00Z,5.6480417,1.5,11.7,3.6986682,1.9231921,10039.2,10576
1898-08-01T00:00:00Z,16.585972,5.5,40.100002,59.341133,7.7033195,10039.2,10576
1898-09-01T00:00:00Z,87.41724,47.4,150.1,454.85385,21.327303,10039.2,10576
1898-10-01T00:00:00Z,104.557655,67.700005,153.6,306.74643,17.514177,10039.2,10576
1898-11-01T00:00:00Z,324.3927,197.40001,526.5,3899.7136,62.447685,10039.2,10576
1898-12-01T00:00:00Z,202.11397,101.6,345.9,2172.9082,46.614464,10039.2,10576
1899-01-01T00:00:00Z,379.69275,296,684.60004,5459.77,73.89026,10039.2,10576
1899-02-01T00:00:00Z,458.60883,206.5,892.8,19408.236,139.31345,10039.2,10576
1899-03-01T00:00:00Z,305.66415,232.5,453.9,1619.4308,40.242153,10039.2,10576
1899-04-01T00:00:00Z,133.28038,72.200005,287.30002,1351.441,36.76195,10039.2,10576
1899-05-01T00:00:00Z,126.73613,75.3,206.3,631.5158,25.129978,10039.2,10576
1899-06-01T00:00:00Z,28.180897,15.8,47.2,38.18538,6.179432,10039.2,10576
1899-07-01T00:00:00Z,1.2215915,0.1,3.4,0.39738208,0.6303825,10039.2,10576
1899-08-01T00:00:00Z,57.630665,17.1,143.40001,681.9839,26.11482,10039.2,10576
1899-09-01T00:00:00Z,68.05269,28.800001,128.90001,470.8235,21.698467,10039.2,10576
1899-10-01T00:00:00Z,255.2923,173.5,404.9,2323.9148,48.207,10039.2,10576
1899-11-01T00:00:00Z,693.7314,401.6,1128.4,24596.285,156.83203,10039.2,10576
1899-12-01T00:00:00Z,451.6995,241.7,705.2,9438.783,97.1534,10039.2,10576
1900-01-01T00:00:00Z,301.70654,177.5,482.4,4248.2925,65.178925,10039.2,10576
1900-02-01T00:00:00Z,282.8198,159.6,443.6,2769.8906,52.62975,10039.2,10576
1900-03-01T00:00:00Z,215.97717,156.90001,323.80002,1117.3441,33.426697,10039.2,10576
1900-04-01T00:00:00Z,175.193,127.8,288.5,1168.2373,34.179485,10039.2,10576
1900-05-01T00:00:00Z,149.45328,76.8,249.2,1287.6093,35.88327,10039.2,10576
1900-06-01T00:00:00Z,49.517315,34.9,71,43.616077,6.6042466,10039.2,10576
1900-07-01T00:00:00Z,1.4858211,0,4.9,1.2711302,1.1274441,10039.2,10576
1900-08-01T00:00:00Z,6.6069736,3.2,15.7,4.1541586,2.0381753,10039.2,10576
1900-09-01T00:00:00Z,39.599125,10.3,81.1,158.8861,12.605002,10039.2,10576
1900-10-01T00:00:00Z,320.61536,220,551.2,4246.8525,65.16788,10039.2,10576
1900-11-01T00:00:00Z,180.13228,139.3,275.9,534.0228,23.108934,10039.2,10576
1900-12-01T00:00:00Z,268.01605,164.1,424.4,2616.0046,51.146893,10039.2,10576
1901-01-01T00:00:00Z,458.0077,250.8,794.60004,13024.606,114.1254,10039.2,10576
1901-02-01T00:00:00Z,426.622,242,778.9,11167.907,105.678314,10039.2,10576
1901-03-01T00:00:00Z,275.57196,145.90001,502.9,4821.832,69.439415,10039.2,10576
1901-04-01T00:00:00Z,206.28818,133.40001,300.7,1336.103,36.552742,10039.2,10576
1901-05-01T00:00:00Z,78.96928,44,141.5,319.97604,17.887875,10039.2,10576
1901-06-01T00:00:00Z,12.844775,6.8,23.5,9.288292,3.04767,10039.2,10576
1901-07-01T00:00:00Z,2.4144807,0.6,5.4,0.9473721,0.97333044,10039.2,10576
1901-08-01T00:00:00Z,7.5697336,2.9,18.800001,10.3027,3.209782,10039.2,10576
1901-09-01T00:00:00Z,178.29959,96.5,318.2,2189.0388,46.787167,10039.2,10576
1901-10-01T00:00:00Z,101.672134,65.8,166.3,401.82367,20.04554,10039.2,10576
1901-11-01T00:00:00Z,279.13577,196.90001,402.5,1828.7551,42.763947,10039.2,10576
1901-12-01T00:00:00Z,304.97583,159.1,490.80002,4389.985,66.25696,10039.2,10576
1902-01-01T00:00:00Z,195.65695,98.8,327.5,2076.8042,45.571968,10039.2,10576
1902-02-01T00:00:00Z,914.62946,539.2,1581.1,48390.207,219.97774,10039.2,10576
1902-03-01T00:00:00Z,398.84302,249.1,639.5,6724.2036,82.00124,10039.2,10576
1902-04-01T00:00:00Z,262.17175,184.6,405.5,1977.372,44.46765,10039.2,10576
1902-05-01T00:00:00Z,162.1216,95.700005,266.4,1135.8035,33.701683,10039.2,10576
1902-06-01T00:00:00Z,25.542383,13.400001,41.3,28.582766,5.3462853,10039.2,10576
1902-07-01T00:00:00Z,16.795599,2.3,38.9,48.936974,6.9954967,10039.2,10576
1902-08-01T00:00:00Z,1.2735044,0.7,3.2,0.19994284,0.4471497,10039.2,10576
1902-09-01T00:00:00Z,25.956114,9.1,49.2,68.78599,8.293732,10039.2,10576
1902-10-01T00:00:00Z,131.71991,97.8,187.90001,331.20065,18.19892,10039.2,10576
1902-11-01T00:00:00Z,604.9763,374.7,965.10004,14003.535,118.33653,10039.2,10576
1902-12-01T00:00:00Z,595.37006,290.6,959.2,18223.258,134.99355,10039.2,10576
1903-01-01T00:00:00Z,627.16205,315.1,1061.1,25209.19,158.77402,10039.2,10576
1903-02-01T00:00:00Z,160.26643,97.700005,264.4,1237.1387,35.17298,10039.2,10576
1903-03-01T00:00:00Z,343.89957,224.2,552.2,4924.6016,70.17551,10039.2,10576
1903-04-01T00:00:00Z,126.91203,65,255.3,1278.2651,35.752834,10039.2,10576
1903-05-01T00:00:00Z,58.564365,24.9,109.200005,297.07144,17.23576,10039.2,10576
1903-06-01T00:00:00Z,21.92164,13.5,36.9,23.002642,4.796107,10039.2,10576
1903-07-01T00:00:00Z,7.6932597,1.3000001,17.9,9.706806,3.1155748,10039.2,10576
1903-08-01T00:00:00Z,21.946781,6,52.100002,88.20149,9.391565,10039.2,10576
1903-09-01T00:00:00Z,30.078049,10.5,63.8,101.46149,10.072809,10039.2,10576
1903-10-01T00:00:00Z,138.94746,68.3,295.80002,1821.2231,42.675793,10039.2,10576
1903-11-01T00:00:00Z,658.03613,423.4,1088.9,18940.379,137.62405,10039.2,10576
1903-12-01T00:00:00Z,184.08087,136.5,244.1,476.66705,21.832706,10039.2,10576
1904-01-01T00:00:00Z,403.94037,128.2,902.8,22706.361,150.6863,10039.2,10576
1904-02-01T00:00:00Z,858.8991,481.2,1477.4,42282.57,205.62726,10039.2,10576
1904-03-01T00:00:00Z,841.1946,583.5,1342.2001,22793.428,150.97493,10039.2,10576
1904-04-01T00:00:00Z,168.48756,117.8,237.1,610.1015,24.700233,10039.2,10576
1904-05-01T00:00:00Z,33.733902,10,73.700005,134.75412,11.608364,10039.2,10576
1904-06-01T00:00:00Z,24.528435,15.7,38.2,19.302465,4.393457,10039.2,10576
1904-07-01T00:00:00Z,29.557772,9.8,53.7,70.63672,8.404566,10039.2,10576
1904-08-01T00:00:00Z,4.0958767,0.4,19.9,23.919243,4.8907304,10039.2,10576
1904-09-01T00:00:00Z,70.28452,51.100002,101.6,106.97195,10.342724,10039.2,10576
1904-10-01T00:00:00Z,158.39485,131.5,215,139.17969,11.797444,10039.2,10576
1904-11-01T00:00:00Z,274.25598,161.90001,440.4,2903.4355,53.883537,10039.2,10576
1904-12-01T00:00:00Z,466.15976,262.80002,698.9,7776.3276,88.18349,10039.2,10576
1905-01-01T00:00:00Z,266.8415,215.3,386.6,1058.1477,32.529182,10039.2,10576
1905-02-01T00:00:00Z,101.69425,87,121.6,31.752003,5.6348915,10039.2,10576
1905-03-01T00:00:00Z,395.23895,267,605.5,5336.55,73.0517,10039.2,10576
1905-04-01T00:00:00Z,58.400845,44.8,94.700005,105.92127,10.291806,10039.2,10576
1905-05-01T00:00:00Z,77.69624,60.3,118.8,173.79478,13.183125,10039.2,10576
1905-06-01T00:00:00Z,20.270582,12.6,32.5,17.38971,4.1700974,10039.2,10576
1905-07-01T00:00:00Z,1.5201913,0.1,4.6,0.7138122,0.8448741,10039.2,10576
1905-08-01T00:00:00Z,1.9986823,0,14.5,8.166168,2.8576508,10039.2,10576
1905-09-01T00:00:00Z,61.768623,22.1,121.700005,389.05032,19.72436,10039.2,10576
1905-10-01T00:00:00Z,140.48665,60.8,326.6,2325.721,48.225727,10039.2,10576
1905-11-01T00:00:00Z,194.48123,126.8,298.2,1232.9324,35.113136,10039.2,10576
1905-12-01T00:00:00Z,272.8474,152.1,437.7,2876.1824,53.63005,10039.2,10576
1906-01-01T00:00:00Z,315.97714,239.90001,482.2,2585.6755,50.849537,10039.2,10576
1906-02-01T00:00:00Z,456.33493,215,784.4,13630.531,116.74987,10039.2,10576
1906-03-01T00:00:00Z,268.60376,195.90001,391.80002,1831.0413,42.79067,10039.2,10576
1906-04-01T00:00:00Z,113.41027,67.3,182.90001,602.00336,24.535757,10039.2,10576
1906-05-01T00:00:00Z,192.90137,135.1,273.9,885.2589,29.753302,10039.2,10576
1906-06-01T00:00:00Z,123.93063,88.3,170.3,243.29018,15.597762,10039.2,10576
1906-07-01T00:00:00Z,0.36400145,0,1.2,0.060332388,0.24562652,10039.2,10576
1906-08-01T00:00:00Z,0.97296506,0.1,3.1000001,0.29020762,0.5387092,10039.2,10576
1906-09-01T00:00:00Z,74.414246,28.2,147.6,550.64703,23.46587,10039.2,10576
1906-10-01T00:00:00Z,90.7352,39.600002,198.7,808.9505,28.442055,10039.2,10576
1906-11-01T00:00:00Z,269.72922,148.6,444.6,3462.2153,58.84059,10039.2,10576
1906-12-01T00:00:00Z,348.11008,274.30002,474.6,1835.8542,42.84687,10039.2,10576
1907-01-01T00:00:00Z,436.46756,288.80002,723.9,7092.583,84.217476,10039.2,10576
1907-02-01T00:00:00Z,372.8192,238.7,587.5,5702.387,75.51415,10039.2,10576
1907-03-01T00:00:00Z,458.1916,351,601.2,2496.753,49.967518,10039.2,10576
1907-04-01T00:00:00Z,186.67789,95.1,337.80002,2339.6543,48.369972,10039.2,10576
1907-05-01T00:00:00Z,111.4724,59.3,210.6,1045.8184,32.339115,10039.2,10576
1907-06-01T00:00:00Z,73.65925,54,103.8,103.55825,10.176357,10039.2,10576
1907-07-01T00:00:00Z,2.0915277,0.8,11.6,1.4035295,1.1847064,10039.2,10576
1907-08-01T00:00:00Z,40.49441,15.900001,99.5,275.7577,16.605953,10039.2,10576
1907-09-01T00:00:00Z,49.62268,21.1,95.5,228.88214,15.128851,10039.2,10576
1907-10-01T00:00:00Z,67.31188,44.7,114.8,216.3287,14.708117,10039.2,10576
1907-11-01T00:00:00Z,146.09398,73.5,294.5,1375.4755,37.087402,10039.2,10576
1907-12-01T00:00:00Z,658.3779,386.4,1023.7,16597.742,128.83223,10039.2,10576
1908-01-01T00:00:00Z,229.38269,169.7,369.7,1855.2882,43.073055,10039.2,10576
1908-02-01T00:00:00Z,199.79083,156.5,295.9,796.06287,28.214586,10039.2,10576
1908-03-01T00:00:00Z,142.22003,73.4,255.7,873.68555,29.558172,10039.2,10576
1908-04-01T00:00:00Z,67.68878,38.2,125.6,263.84406,16.243277,10039.2,10576
1908-05-01T00:00:00Z,135.98787,83.5,254.1,1399.2538,37.4066,10039.2,10576
1908-06-01T00:00:00Z,38.4662,24.300001,59.100002,50.99888,7.14135,10039.2,10576
1908-07-01T00:00:00Z,1.347379,0.5,3.8,0.40551582,0.63680124,10039.2,10576
1908-08-01T00:00:00Z,17.126112,2.9,44.2,60.620277,7.7859025,10039.2,10576
1908-09-01T00:00:00Z,15.0410795,7.4,33.8,23.850916,4.88374,10039.2,10576
1908-10-01T00:00:00Z,261.8053,133.8,482.1,5249.102,72.45068,10039.2,10576
1908-11-01T00:00:00Z,215.70764,134.8,346.7,1911.1992,43.717262,10039.2,10576
1908-12-01T00:00:00Z,230.86269,143,345.2,1735.5519,41.659954,10039.2,10576
1909-01-01T00:00:00Z,941.52124,573.7,1525.8,47147.367,217.13445,10039.2,10576
1909-02-01T00:00:00Z,551.19617,344.2,862.10004,12129.562,110.134285,10039.2,10576
1909-03-01T00:00:00Z,153.7443,100.8,244.8,400.63043,20.015755,10039.2,10576
1909-04-01T00:00:00Z,25.332445,8.400001,67.3,79.7666,8.931215,10039.2,10576
1909-05-01T00:00:00Z,94.1214,32.4,193.40001,984.99414,31.384617,10039.2,10576
1909-06-01T00:00:00Z,14.699898,9.400001,26.1,11.496079,3.3905869,10039.2,10576
1909-07-01T00:00:00Z,15.25254,2.2,32,33.554832,5.7926536,10039.2,10576
1909-08-01T00:00:00Z,6.707512,0.8,20.6,14.580636,3.8184597,10039.2,10576
1909-09-01T00:00:00Z,52.40366,38.8,87.4,133.53333,11.555662,10039.2,10576
1909-10-01T00:00:00Z,276.17352,143.8,526.7,5908.5825,76.8673,10039.2,10576
1909-11-01T00:00:00Z,683.9867,338.7,1289.6,33814.34,183.88676,10039.2,10576
1909-12-01T00:00:00Z,307.9578,191.2,515.60004,4048.1467,63.62505,10039.2,10576
1910-01-01T00:00:00Z,327.53455,197.5,519.5,4529.7383,67.30333,10039.2,10576
1910-02-01T00:00:00Z,296.7514,180.6,452.6,3138.7021,56.02412,10039.2,10576
1910-03-01T00:00:00Z,121.518166,83.4,192.40001,597.66254,24.447138,10039.2,10576
1910-04-01T00:00:00Z,104.37597,53.5,189.8,633.3418,25.166283,10039.2,10576
1910-05-01T00:00:00Z,45.89526,22.9,87.4,183.33305,13.540054,10039.2,10576
1910-06-01T00:00:00Z,27.25302,17,44.4,29.350845,5.417642,10039.2,10576
1910-07-01T00:00:00Z,0.91017187,0.3,2.2,0.1298332,0.36032376,10039.2,10576
1910-08-01T00:00:00Z,1.6673534,0.3,5.1,0.8561994,0.92531043,10039.2,10576
1910-09-01T00:00:00Z,7.6705184,2.9,14.400001,4.654223,2.1573648,10039.2,10576
1910-10-01T00:00:00Z,95.79287,54,165.3,500.8191,22.378988,10039.2,10576
1910-11-01T00:00:00Z,524.082,260.5,884.2,15592.02,124.86801,10039.2,10576
1910-12-01T00:00:00Z,234.77586,102.3,428.4,3903.8584,62.480865,10039.2,10576
1911-01-01T00:00:00Z,383.97205,344.30002,491.6,740.446,27.211138,10039.2,10576
1911-02-01T00:00:00Z,210.76395,126.700005,369.7,3035.1484,55.092182,10039.2,10576
1911-03-01T00:00:00Z,150.26161,96.5,244,1075.3032,32.791817,10039.2,10576
1911-04-01T00:00:00Z,125.410126,92.9,185.2,357.73566,18.9139,10039.2,10576
1911-05-01T00:00:00Z,172.05652,85.4,302.2,2183.7412,46.73052,10039.2,10576
1911-06-01T00:00:00Z,15.470408,10.3,24.1,8.06037,2.8390791,10039.2,10576
1911-07-01T00:00:00Z,0.29782435,0.1,0.90000004,0.025363714,0.15925989,10039.2,10576
1911-08-01T00:00:00Z,3.2300131,0.5,9.2,2.3140614,1.521204,10039.2,10576
1911-09-01T00:00:00Z,64.831215,29.5,124,324.2648,18.007355,10039.2,10576
1911-10-01T00:00:00Z,88.74486,47.9,156.90001,566.35016,23.798113,10039.2,10576
1911-11-01T00:00:00Z,264.7539,111.4,495.80002,5572.499,74.64917,10039.2,10576
1911-12-01T00:00:00Z,328.7436,153.6,609.8,8353.895,91.39964,10039.2,10576
1912-01-01T00:00:00Z,548.6431,236.2,1046.2001,31675.959,177.97742,10039.2,10576
1912-02-01T00:00:00Z,398.0627,153.40001,752,14945.03,122.24987,10039.2,10576
1912-03-01T00:00:00Z,181.05553,117,316.5,1635.6902,40.44367,10039.2,10576
1912-04-01T00:00:00Z,250.61118,130.90001,555.60004,6731.5234,82.04586,10039.2,10576
1912-05-01T00:00:00Z,118.206055,77.9,176.8,435.79092,20.875607,10039.2,10576
1912-06-01T00:00:00Z,66.81787,43.9,94.1,100.70651,10.035264,10039.2,10576
1912-07-01T00:00:00Z,1.8429399,0.2,5.9,0.979907,0.9899025,10039.2,10576
1912-08-01T00:00:00Z,32.487392,6.5,80.4,223.9775,14.965878,10039.2,10576
1912-09-01T00:00:00Z,117.99747,96.9,140.1,94.11466,9.701271,10039.2,10576
1912-10-01T00:00:00Z,185.75795,99.200005,357,2360.3164,48.583088,10039.2,10576
1912-11-01T00:00:00Z,377.37646,238,575,4775.0566,69.10178,10039.2,10576
1912-12-01T00:00:00Z,376.06305,165.90001,718.60004,12771.34,113.01035,10039.2,10576
1913-01-01T00:00:00Z,426.5285,251.90001,825,12072.176,109.87345,10039.2,10576
1913-02-01T00:00:00Z,80.63725,21.800001,183.3,953.00635,30.8708,10039.2,10576
1913-03-01T00:00:00Z,242.68092,123.6,449.9,3644.8872,60.372902,10039.2,10576
1913-04-01T00:00:00Z,211.04623,118.8,353.4,2209.153,47.00163,10039.2,10576
1913-05-01T00:00:00Z,76.90192,54,124.4,173.5251,13.172893,10039.2,10576
1913-06-01T00:00:00Z,61.090664,41.100002,87,97.978645,9.8984165,10039.2,10576
1913-07-01T00:00:00Z,29.296974,14.7,47.4,40.390182,6.355327,10039.2,10576
1913-08-01T00:00:00Z,3.8313766,1.3000001,12.5,6.1576896,2.4814692,10039.2,10576
1913-09-01T00:00:00Z,88.4528,31.300001,200.40001,937.98883,30.626604,10039.2,10576
1913-10-01T00:00:00Z,109.69552,46.3,224.5,1340.1349,36.607853,10039.2,10576
1913-11-01T00:00:00Z,328.9269,235.40001,499,2473.8667,49.73798,10039.2,10576
1913-12-01T00:00:00Z,356.01923,260,492.5,2883.4094,53.697388,10039.2,10576
1914-01-01T00:00:00Z,728.4459,469.5,1239.1,28130.652,167.72195,10039.2,10576
1914-02-01T00:00:00Z,221.93977,162.8,342.5,1066.3204,32.654564,10039.2,10576
1914-03-01T00:00:00Z,244.98495,109,486.5,5390.3154,73.41877,10039.2,10576
1914-04-01T00:00:00Z,239.74544,143.3,396,2629.714,51.28074,10039.2,10576
1914-05-01T00:00:00Z,48.532192,32.600002,74.1,66.24423,8.139056,10039.2,10576
1914-06-01T00:00:00Z,67.10198,44.5,90.8,83.20247,9.121539,10039.2,10576
1914-07-01T00:00:00Z,4.0632415,0.7,9.900001,2.7763784,1.6662468,10039.2,10576
1914-08-01T00:00:00Z,0.8593991,0.1,3.5,0.4350716,0.65959954,10039.2,10576
1914-09-01T00:00:00Z,276.45422,92.4,546.60004,8199.94,90.55352,10039.2,10576
1914-10-01T00:00:00Z,223.03998,137.1,372.5,2249.5398,47.429314,10039.2,10576
1914-11-01T00:00:00Z,203.43272,113.5,334.7,2518.7502,50.187153,10039.2,10576
1914-12-01T00:00:00Z,269.92096,166.40001,414.1,1993.6694,44.650524,10039.2,10576
1915-01-01T00:00:00Z,387.58127,287.9,718.9,6664.352,81.63548,10039.2,10576
1915-02-01T00:00:00Z,572.9013,270.5,897.8,13576.294,116.51736,10039.2,10576
1915-03-01T00:00:00Z,162.44025,122,233.40001,437.32047,20.912209,10039.2,10576
1915-04-01T00:00:00Z,123.488785,67.700005,212.1,1004.2134,31.689325,10039.2,10576
1915-05-01T00:00:00Z,148.74907,114.3,210.6,405.15674,20.128506,10039.2,10576
1915-06-01T00:00:00Z,9.757449,2.9,18.800001,9.932052,3.1515157,10039.2,10576
1915-07-01T00:00:00Z,18.300041,3.1000001,36.2,51.286064,7.161429,10039.2,10576
1915-08-01T00:00:00Z,0.68373096,0,2.5,0.22666161,0.47608992,10039.2,10576
1915-09-01T00:00:00Z,15.187213,5,28.6,20.566837,4.5350676,10039.2,10576
1915-10-01T00:00:00Z,64.60934,33.9,124.3,318.14648,17.83666,10039.2,10576
1915-11-01T00:00:00Z,510.673,315.2,924.60004,12999.535,114.0155,10039.2,10576
1915-12-01T00:00:00Z,292.29004,233.2,455.9,1736.573,41.67221,10039.2,10576
1916-01-01T00:00:00Z,522.572,394.80002,918.7,9531.851,97.631195,10039.2,10576
1916-02-01T00:00:00Z,349.84946,235.6,604.60004,4952.8364,70.376396,10039.2,10576
1916-03-01T00:00:00Z,441.99423,246.90001,749.7,10345.081,101.71077,10039.2,10576
1916-04-01T00:00:00Z,162.68922,82.8,294.4,2042.7822,45.197147,10039.2,10576
1916-05-01T00:00:00Z,120.90645,55.9,218.90001,1045.2834,32.330845,10039.2,10576
1916-06-01T00:00:00Z,52.563145,30.7,81.4,94.81947,9.737529,10039.2,10576
1916-07-01T00:00:00Z,59.077446,16.5,98,318.68152,17.851652,10039.2,10576
1916-08-01T00:00:00Z,10.297816,2.3,26.300001,27.547218,5.248544,10039.2,10576
1916-09-01T00:00:00Z,29.78693,12.3,60.9,77.57298,8.807552,10039.2,10576
1916-10-01T00:00:00Z,27.753788,15.5,55.2,61.26681,7.827312,10039.2,10576
1916-11-01T00:00:00Z,293.59677,181.2,493.1,4288.278,65.48495,10039.2,10576
1916-12-01T00:00:00Z,254.09578,193.90001,342.2,720.8397,26.84846,10039.2,10576
1917-01-01T00:00:00Z,245.34523,132.1,431,3447.3374,58.71403,10039.2,10576
1917-02-01T00:00:00Z,253.3927,149.90001,556.60004,4596.3623,67.79648,10039.2,10576
1917-03-01T00:00:00Z,343.84735,170.90001,557,6336.6016,79.602776,10039.2,10576
1917-04-01T00:00:00Z,252.30807,165.7,397.1,2607.6,51.064667,10039.2,10576
1917-05-01T00:00:00Z,99.34488,47.4,181.3,840.55927,28.9924,10039.2,10576
1917-06-01T00:00:00Z,8.4371,0.4,16.300001,7.343391,2.7098691,10039.2,10576
1917-07-01T00:00:00Z,0.5870839,0,2.4,0.21422173,0.46284094,10039.2,10576
1917-08-01T00:00:00Z,2.1607442,0,17.2,13.584222,3.6856778,10039.2,10576
1917-09-01T00:00:00Z,56.665466,19.9,121.6,415.64377,20.387344,10039.2,10576
1917-10-01T00:00:00Z,3.3889225,0,45.3,29.697374,5.4495296,10039.2,10576
1917-11-01T00:00:00Z,386.43567,242.2,640.5,6312.91,79.45383,10039.2,10576
1917-12-01T00:00:00Z,267.46295,151.40001,471.4,2975.1309,54.54476,10039.2,10576
1918-01-01T00:00:00Z,228.16391,91.1,475.80002,5151.534,71.774185,10039.2,10576
1918-02-01T00:00:00Z,365.93756,254.40001,565.2,4303.2803,65.59939,10039.2,10576
1918-03-01T00:00:00Z,291.5455,167.8,574.8,4721.0303,68.709755,10039.2,10576
1918-04-01T00:00:00Z,81.12263,55,141.40001,288.0687,16.972586,10039.2,10576
1918-05-01T00:00:00Z,37.78276,16.2,75.4,120.88493,10.994768,10039.2,10576
1918-06-01T00:00:00Z,5.5743785,0,21,24.134369,4.9126744,10039.2,10576
1918-07-01T00:00:00Z,6.1755033,0,18.1,11.827643,3.4391341,10039.2,10576
1918-08-01T00:00:00Z,24.507038,8.8,49.7,85.8441,9.265209,10039.2,10576
1918-09-01T00:00:00Z,47.3477,19,82.1,237.71652,15.418058,10039.2,10576
1918-10-01T00:00:00Z,70.13771,42.9,108.3,208.1728,14.428195,10039.2,10576
1918-11-01T00:00:00Z,225.18073,174.6,332.1,1090.3712,33.02077,10039.2,10576
1918-12-01T00:00:00Z,239.7368,117.4,396.5,2805.0588,52.962807,10039.2,10576
1919-01-01T00:00:00Z,481.18192,240.40001,912.3,19364.996,139.15817,10039.2,10576
1919-02-01T00:00:00Z,472.95282,352.2,749.8,7003.5703,83.68734,10039.2,10576
1919-03-01T00:00:00Z,311.75574,190.40001,505.2,3485.243,59.035946,10039.2,10576
1919-04-01T00:00:00Z,259.97888,127.700005,439.80002,4364.8457,66.06698,10039.2,10576
1919-05-01T00:00:00Z,91.47981,36.5,180.2,827.3604,28.763874,10039.2,10576
1919-06-01T00:00:00Z,12.967347,7,23.5,11.841858,3.4412,10039.2,10576
1919-07-01T00:00:00Z,0.42346725,0,1.2,0.04966673,0.22286034,10039.2,10576
1919-08-01T00:00:00Z,2.567107,0.5,6.8,1.7564908,1.3253267,10039.2,10576
1919-09-01T00:00:00Z,87.67581,51.7,154.7,421.5919,20.532703,10039.2,10576
1919-10-01T00:00:00Z,53.195606,24.4,124.8,313.47864,17.705328,10039.2,10576
1919-11-01T00:00:00Z,220.69673,136.8,357.5,1963.8903,44.3158,10039.2,10576
1919-12-01T00:00:00Z,325.48102,173.1,524.5,3828.1677,61.87219,10039.2,10576
1920-01-01T00:00:00Z,134.35931,46.600002,307.30002,1988.4503,44.59204,10039.2,10576
1920-02-01T00:00:00Z,72.871216,17.7,160.7,799.5331,28.276016,10039.2,10576
1920-03-01T00:00:00Z,274.19382,192.3,403.5,2185.3398,46.74762,10039.2,10576
1920-04-01T00:00:00Z,182.09314,111.8,302,1223.4393,34.977695,10039.2,10576
1920-05-01T00:00:00Z,27.989067,13.7,50.3,55.612293,7.457365,10039.2,10576
1920-06-01T00:00:00Z,107.976425,58.600002,162.8,379.3978,19.478136,10039.2,10576
1920-07-01T00:00:00Z,9.157076,5.6,16.5,3.7430027,1.9346842,10039.2,10576
1920-08-01T00:00:00Z,25.859524,7.9,55.4,83.12673,9.117386,10039.2,10576
1920-09-01T00:00:00Z,172.08885,66.9,321.4,2912.2073,53.96487,10039.2,10576
